,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,dayssince,Winterfell,Astapor
30580,6.22,5.0,5.0,1.0,False,0.0,0,False,100.0,171,0,0
21019,1.92,4.3,3.7,1.0,True,0.0,6,False,68.0,180,1,0
14815,3.24,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,165,1,0
46862,18.09,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,152,0,1
18845,2.62,4.8,4.6,1.03,False,6.9,8,False,48.3,175,0,1
15217,6.1,4.8,4.2,1.12,True,16.3,4,True,86.0,151,0,0
7326,3.4,5.0,5.0,1.0,False,0.0,1,False,50.0,164,0,1
41533,7.57,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,171,0,0
19041,17.44,4.0,4.0,1.0,True,0.0,0,False,100.0,153,1,0
1406,2.96,5.0,5.0,1.0,False,0.0,0,False,100.0,164,1,0
40950,0.79,5.0,5.0,1.0,False,0.0,0,False,0.0,165,1,0
23098,6.98,5.0,4.3,1.09,False,20.0,0,False,65.0,176,1,0
44683,4.85,4.8,5.0,1.17,False,19.4,22,True,69.4,158,1,0
34600,3.8,4.8,4.7,1.03,False,5.0,10,True,75.0,175,1,0
23383,11.66,5.0,5.0,1.0,True,0.0,1,False,100.0,151,1,0
8308,1.94,5.0,5.0,1.0,False,0.0,0,False,100.0,157,1,0
45911,2.75,4.5,4.7,1.0,False,0.0,2,False,0.0,164,0,0
3767,2.09,5.0,5.0,1.0,True,0.0,7,False,100.0,175,1,0
45212,1.16,5.0,5.0,1.0,False,0.0,2,True,100.0,165,1,0
21161,3.73,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,161,0,1
47797,1.42,5.0,4.0,1.25,False,100.0,1,True,0.0,163,0,1
12374,3.7,4.7,5.0,1.0,False,0.0,2,False,71.4,171,0,1
24153,17.86,5.0,4.3,1.0,False,0.0,0,True,100.0,179,0,0
21230,1.99,4.6,3.5,1.0,False,0.0,4,True,95.7,177,1,0
48609,12.97,5.0,3.0,1.0,True,0.0,0,False,100.0,179,0,0
36704,1.86,4.7,3.9,1.04,False,14.3,5,True,50.0,173,0,0
2349,2.88,5.0,5.0,1.0,True,0.0,1,True,83.3,157,0,1
11418,7.22,5.0,5.0,1.0,False,0.0,1,False,66.7,159,0,1
21490,3.01,4.7,4.5,1.04,False,16.7,2,False,66.7,157,1,0
27333,7.28,5.0,5.0,1.0,False,0.0,0,True,100.0,172,0,0
23398,5.03,5.0,5.0,1.0,True,0.0,1,False,75.0,180,0,1
49119,22.28,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,170,1,0
36603,3.5,5.0,5.0,1.0,False,0.0,0,True,100.0,170,0,1
2902,2.64,4.7,5.0,1.1,False,17.9,1,True,82.1,181,1,0
47874,5.63,4.8,4.9,1.0,False,0.0,14,True,89.5,172,0,1
22751,1.26,5.0,5.0,1.0,False,0.0,2,False,0.0,167,1,0
28840,7.09,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,154,1,0
8642,9.16,5.0,5.0,1.0,False,0.0,0,False,0.0,155,1,0
41115,16.36,3.7,5.0,1.0,True,0.0,3,True,33.3,156,1,0
21340,9.97,5.0,5.0,1.0,False,0.0,2,True,100.0,181,0,1
38436,6.78,5.0,5.0,1.0,False,0.0,2,False,0.0,170,0,1
12494,4.33,5.0,5.0,1.0,True,0.0,0,False,100.0,158,0,1
1923,4.82,5.0,5.0,1.13,False,33.3,3,True,66.7,161,0,1
41388,5.79,4.8,4.5,1.15,False,11.8,6,False,35.3,157,1,0
38122,4.2,4.3,4.3,1.02,False,3.2,9,False,64.5,175,1,0
9367,6.13,5.0,5.0,1.08,False,6.7,6,True,66.7,165,0,1
42516,1.48,4.7,4.2,1.0,False,0.0,6,False,100.0,176,1,0
38628,4.09,4.5,1.0,1.0,False,0.0,0,True,83.3,157,0,1
49748,4.33,5.0,4.601559291274656,1.0,False,0.0,0,True,0.0,168,1,0
32281,1.68,3.7,5.0,1.0,False,0.0,1,False,33.3,163,1,0
32633,2.05,4.9,4.7,1.08,True,14.3,17,False,65.3,160,0,0
860,36.2,5.0,5.0,1.0,False,0.0,0,False,100.0,173,1,0
47333,4.14,4.9,4.601559291274656,1.0,False,0.0,1,True,71.4,154,1,0
44724,5.19,5.0,5.0,1.0,False,0.0,0,False,100.0,153,1,0
42885,7.45,1.0,4.0,1.0,True,0.0,1,False,100.0,159,1,0
44101,3.94,4.5,4.0,1.03,False,3.3,9,False,66.7,166,1,0
35532,1.53,5.0,4.0,1.25,True,100.0,1,False,0.0,165,1,0
2033,1.03,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,169,1,0
40443,7.11,5.0,4.9,1.0,False,0.0,2,True,44.4,167,1,0
30389,17.41,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,153,1,0
8522,4.08,5.0,5.0,1.0,False,0.0,1,False,0.0,180,0,1
29929,20.51,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,152,1,0
27986,9.63,5.0,5.0,1.0,False,0.0,0,True,50.0,157,1,0
11996,11.83,5.0,3.0,1.0,False,0.0,1,False,0.0,167,1,0
11754,6.43,5.0,5.0,1.27,True,10.0,1,True,80.0,164,1,0
42703,1.33,4.6,4.8,1.07,False,10.0,10,True,72.5,170,0,1
42196,2.83,3.0,5.0,1.0,False,0.0,1,False,100.0,181,0,0
34992,2.85,5.0,4.0,1.0,True,0.0,1,False,0.0,176,1,0
36197,2.11,5.0,5.0,1.0,False,0.0,4,True,100.0,153,0,1
26800,1.72,5.0,5.0,1.25,False,20.0,4,False,0.0,164,1,0
45389,3.67,4.7,4.6,1.04,False,4.9,2,True,75.6,175,1,0
38988,18.27,5.0,5.0,1.0,True,0.0,0,False,100.0,154,1,0
30281,5.09,5.0,3.0,1.0,False,0.0,1,True,100.0,156,0,1
3968,1.47,4.5,4.0,1.0,False,0.0,4,False,83.3,154,1,0
44788,3.19,4.7,4.7,1.0,False,0.0,0,False,100.0,158,1,0
16215,2.18,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,157,1,0
32048,4.3,4.0,3.0,1.19,True,25.0,4,True,25.0,172,1,0
3366,3.31,4.3,5.0,1.0,False,0.0,3,False,100.0,181,0,1
48008,3.03,5.0,4.601559291274656,3.75,False,100.0,0,False,100.0,157,0,1
28184,1.97,4.7,4.2,1.03,False,3.8,12,False,61.5,175,1,0
48778,2.35,5.0,5.0,1.0,True,0.0,2,False,0.0,163,0,0
38764,5.63,5.0,4.601559291274656,1.0,False,0.0,2,False,100.0,153,1,0
44605,10.84,4.8,5.0,1.05,False,20.0,5,False,40.0,159,1,0
17816,2.4,4.9,5.0,1.11,False,14.3,10,False,100.0,169,0,0
21402,1.48,5.0,4.3,1.0,False,0.0,0,True,100.0,168,1,0
37412,14.57,5.0,5.0,1.0,False,0.0,0,True,100.0,176,0,0
29157,10.93,5.0,4.0,1.38,False,50.0,1,False,100.0,165,1,0
8260,8.9,4.9,4.7,1.02,False,6.3,2,False,62.5,178,1,0
36062,1.34,5.0,4.5,1.0,True,0.0,0,False,100.0,158,1,0
8993,12.5,5.0,5.0,1.0,True,0.0,2,False,75.0,165,0,1
9757,11.91,5.0,5.0,1.0,True,0.0,3,False,33.3,177,1,0
7959,3.61,5.0,4.5,1.0,False,0.0,1,True,66.7,172,0,1
20248,6.81,4.4,5.0,1.0,False,0.0,2,True,80.0,176,1,0
7036,3.04,4.5,4.0,1.0,False,0.0,4,False,75.0,180,1,0
4158,11.41,4.7,3.6,1.0,False,0.0,12,True,59.1,156,1,0
12710,3.57,5.0,5.0,1.08,False,9.5,7,False,66.7,178,0,0
28428,3.9,5.0,4.0,1.0,False,0.0,2,True,100.0,178,1,0
29567,12.06,4.0,4.5,1.0,False,0.0,2,False,100.0,157,1,0
10616,5.69,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,175,0,1
2029,2.92,4.7,5.0,1.01,False,5.6,2,False,83.3,176,0,0
1425,6.23,4.8,4.0,1.46,False,50.0,6,False,33.3,152,0,1
48141,23.27,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,177,1,0
2381,4.93,4.8,4.9,1.0,False,0.0,10,True,99.0,167,1,0
31424,1.35,5.0,5.0,1.0,False,0.0,2,False,0.0,160,0,1
4769,1.96,4.6,4.8,1.06,False,12.5,1,True,71.9,172,0,0
25104,2.99,4.9,4.3,1.18,True,10.0,1,False,80.0,167,0,1
20461,5.64,5.0,5.0,1.0,False,0.0,6,False,100.0,170,0,0
20484,1.48,5.0,5.0,1.0,False,0.0,0,False,66.7,164,1,0
24962,4.39,4.5,4.3,1.0,False,0.0,4,False,30.0,164,1,0
16829,2.26,5.0,4.8,1.0,True,0.0,3,False,85.7,158,1,0
9750,0.52,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,156,0,1
30214,2.68,4.7,5.0,1.02,False,9.1,0,True,18.2,181,1,0
36987,2.82,4.8,4.7,1.04,False,10.5,16,True,89.5,162,0,1
11897,4.37,5.0,5.0,1.0,False,0.0,0,False,100.0,161,0,1
33390,1.8,5.0,5.0,1.0,True,0.0,0,False,100.0,156,1,0
19883,1.88,5.0,5.0,1.0,False,0.0,0,True,100.0,169,1,0
9734,2.23,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,158,0,1
7655,3.42,4.5,5.0,1.0,False,0.0,0,False,66.7,170,1,0
9527,1.13,5.0,5.0,1.0,False,0.0,1,True,0.0,164,1,0
32649,2.33,5.0,5.0,1.0,True,0.0,0,True,62.5,178,0,1
7689,2.76,4.7,4.6,1.05,False,7.1,2,True,42.9,173,1,0
46419,2.38,4.6,4.6,1.0,False,0.0,8,True,79.4,156,1,0
33425,1.94,4.9,4.3,1.0,True,0.0,2,False,57.1,181,1,0
44152,3.68,5.0,5.0,1.0,True,0.0,2,False,0.0,156,0,1
1249,4.65,4.7,5.0,1.0,True,0.0,12,False,78.9,165,0,1
23496,1.41,5.0,5.0,1.0,False,0.0,1,False,0.0,157,0,1
41861,3.09,5.0,5.0,1.0,False,0.0,2,True,50.0,158,1,0
23519,2.48,4.8,4.5,1.13,False,31.6,6,False,31.6,176,1,0
26970,14.05,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,169,0,0
19466,11.04,5.0,4.601559291274656,1.38,True,50.0,1,False,100.0,181,0,1
36309,4.05,5.0,5.0,1.0,True,0.0,0,False,0.0,172,0,1
21834,3.0,5.0,5.0,1.38,True,50.0,2,False,50.0,170,0,1
12790,1.76,5.0,5.0,1.33,True,66.7,0,False,100.0,155,0,1
30766,0.71,5.0,5.0,1.0,False,0.0,0,True,100.0,175,1,0
34675,2.8,4.3,3.4,1.1,False,10.0,0,True,50.0,171,0,1
43682,5.85,4.2,4.0,1.8,False,40.0,0,True,100.0,152,1,0
15335,1.8,5.0,5.0,3.0,True,100.0,1,False,0.0,163,1,0
33797,7.44,5.0,3.0,1.0,True,0.0,1,True,25.0,157,0,1
37638,7.55,5.0,5.0,1.0,True,0.0,1,False,0.0,167,0,1
12644,3.05,4.5,5.0,1.0,False,0.0,0,False,100.0,154,0,1
5893,2.16,4.6,4.6,1.04,False,8.9,10,True,58.9,159,0,1
20371,6.49,5.0,5.0,1.0,False,0.0,0,True,0.0,176,0,1
48321,2.04,4.9,5.0,1.13,False,7.1,1,False,85.7,162,1,0
45251,4.41,5.0,5.0,1.0,False,0.0,1,False,0.0,165,0,1
24832,2.66,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,174,0,1
22990,1.95,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,157,1,0
33264,5.6,5.0,5.0,1.0,True,0.0,1,False,100.0,175,0,1
15753,7.13,5.0,5.0,1.0,True,0.0,2,True,0.0,163,1,0
7244,2.36,4.9,4.3,1.0,False,0.0,2,True,38.5,157,0,1
30984,9.71,5.0,4.4,1.0,False,0.0,3,False,62.5,155,0,0
42604,1.16,5.0,5.0,1.0,False,0.0,0,False,40.0,172,1,0
26553,2.6,5.0,5.0,1.0,False,0.0,0,False,100.0,156,1,0
19109,2.24,5.0,5.0,1.0,False,0.0,0,True,75.0,164,0,1
22137,27.33,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,181,1,0
25346,15.27,5.0,5.0,1.0,True,0.0,2,False,50.0,163,0,1
31680,1.59,4.5,5.0,1.0,False,0.0,4,False,100.0,175,0,1
36377,2.29,4.6,5.0,1.06,False,11.1,0,True,44.4,178,0,1
5477,25.31,5.0,5.0,1.0,True,0.0,1,False,100.0,176,0,1
7422,2.25,4.8,4.8,1.0,False,0.0,2,False,50.0,156,0,0
38970,1.98,4.6,4.8,1.0,False,0.0,2,False,27.3,156,0,0
20409,4.47,4.5,3.8,1.03,False,3.3,3,False,56.7,154,1,0
28631,4.86,5.0,4.0,1.0,False,0.0,2,False,50.0,164,1,0
35183,2.38,4.6,4.9,1.06,False,7.6,2,False,80.3,168,0,1
37623,2.12,4.0,4.601559291274656,1.0,True,0.0,1,True,0.0,164,0,1
37038,13.91,5.0,4.601559291274656,1.25,False,100.0,1,True,100.0,162,0,1
3922,3.25,5.0,5.0,1.25,False,25.0,2,False,50.0,158,0,1
10693,2.35,4.9,4.9,1.06,False,12.8,9,False,63.8,171,0,1
17133,2.15,5.0,3.0,1.0,True,0.0,0,False,50.0,163,1,0
40932,3.54,5.0,4.5,1.0,True,0.0,2,False,100.0,152,0,1
11982,1.79,4.9,5.0,1.19,False,22.2,2,False,77.8,167,1,0
17056,16.0,5.0,5.0,1.0,True,0.0,1,False,0.0,157,0,1
3815,14.5,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,157,0,0
38026,0.0,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,164,1,0
7329,0.78,3.0,4.601559291274656,1.0,False,0.0,0,False,0.0,164,1,0
46011,3.16,4.8,4.7,1.31,False,16.7,0,False,41.7,153,0,1
6170,8.59,5.0,5.0,1.0,True,0.0,1,False,100.0,151,1,0
47060,3.41,4.7,4.3,1.0,False,0.0,2,False,66.7,179,1,0
28955,9.04,5.0,5.0,1.0,True,0.0,0,False,100.0,156,0,1
22977,2.46,5.0,5.0,1.06,False,3.0,11,False,42.4,164,0,0
34504,8.13,5.0,5.0,1.0,False,0.0,2,False,100.0,162,1,0
18654,4.0,5.0,5.0,1.0,False,0.0,1,False,100.0,165,0,1
31791,0.9,5.0,5.0,2.75,False,50.0,0,False,100.0,171,1,0
30186,1.84,4.9,4.0,1.03,False,11.1,4,True,33.3,151,1,0
27328,12.24,5.0,5.0,1.0,False,0.0,0,False,100.0,175,1,0
18667,5.03,4.9,4.9,1.0,False,0.0,2,True,95.0,155,0,1
43913,15.68,4.9,4.5,1.0,False,0.0,0,True,50.0,157,0,0
13111,3.69,4.7,4.601559291274656,1.0,True,0.0,1,False,33.3,168,0,0
23766,2.11,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,158,1,0
30313,5.47,5.0,3.0,1.0,False,0.0,1,True,0.0,172,0,1
46708,7.55,5.0,5.0,1.0,False,0.0,2,False,50.0,176,1,0
7530,3.41,4.8,4.3,1.2,False,30.0,3,False,70.0,168,0,1
12091,17.49,5.0,4.0,1.0,False,0.0,0,True,100.0,152,1,0
45197,4.56,5.0,4.7,1.0,True,0.0,3,True,100.0,162,1,0
19627,4.57,4.8,4.8,1.08,False,4.8,9,False,38.1,171,1,0
40890,14.34,5.0,5.0,1.0,False,0.0,3,True,100.0,154,0,1
47216,6.19,4.0,5.0,1.0,False,0.0,0,False,100.0,164,0,1
21025,5.13,5.0,5.0,1.0,False,0.0,0,False,0.0,162,0,1
30840,1.76,5.0,3.3,1.0,False,0.0,0,False,50.0,174,0,0
18319,21.09,5.0,3.0,2.25,False,100.0,0,True,100.0,178,1,0
30099,4.08,5.0,4.0,1.0,True,0.0,1,False,100.0,175,1,0
12673,1.23,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,164,1,0
49410,4.66,5.0,4.0,1.75,False,100.0,1,False,100.0,158,1,0
16377,2.43,5.0,5.0,1.0,True,0.0,1,True,100.0,181,1,0
43041,7.34,3.5,5.0,1.0,False,0.0,0,False,50.0,164,1,0
19137,1.98,4.7,4.3,1.02,False,8.3,10,False,83.3,179,1,0
2998,5.29,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,157,1,0
41566,4.77,4.4,5.0,1.0,False,0.0,4,True,80.0,175,1,0
14082,2.66,5.0,5.0,1.0,True,0.0,2,False,0.0,164,1,0
23086,2.65,4.4,3.9,1.22,False,20.8,10,False,75.0,160,0,1
24820,8.47,4.4,5.0,1.0,True,0.0,6,False,58.3,154,0,0
20137,3.67,4.6,4.9,1.13,False,6.3,8,False,68.8,158,0,1
26748,1.48,5.0,5.0,1.0,False,0.0,2,False,50.0,179,1,0
8589,3.39,4.6,5.0,1.03,True,12.5,4,False,87.5,173,1,0
33158,3.07,4.7,4.9,1.03,False,5.7,1,True,74.5,157,1,0
2983,11.37,5.0,5.0,1.0,False,0.0,2,False,50.0,161,0,0
5918,6.53,5.0,5.0,1.08,True,16.7,1,True,50.0,172,0,0
6165,1.16,4.7,5.0,1.17,False,23.3,9,False,60.0,179,0,1
33238,3.08,4.8,4.6,1.04,False,4.2,4,False,85.9,169,0,1
28507,3.17,5.0,3.7,1.56,False,50.0,4,False,25.0,179,0,1
9681,2.2,4.6,4.8,1.12,False,10.3,6,True,72.4,152,1,0
17942,3.27,4.7,4.6,1.03,False,5.3,55,True,68.0,175,1,0
33272,14.15,5.0,5.0,1.0,False,0.0,1,True,100.0,151,0,0
28182,1.59,5.0,5.0,1.19,False,25.0,2,False,50.0,166,0,0
45560,8.48,5.0,5.0,1.0,False,0.0,0,False,100.0,176,0,0
34559,5.98,5.0,5.0,1.0,False,0.0,1,True,100.0,154,1,0
35010,7.34,5.0,5.0,1.0,False,0.0,0,False,100.0,153,0,1
46754,5.09,5.0,4.0,1.25,False,20.0,2,True,40.0,158,0,1
34623,4.7,3.7,2.4,1.0,True,0.0,2,True,100.0,155,1,0
9080,2.41,5.0,4.9,1.0,False,0.0,1,True,90.0,153,0,0
48062,5.41,4.8,4.0,1.35,False,20.0,2,False,0.0,171,0,0
42451,1.12,4.7,4.3,1.08,True,33.3,0,False,0.0,161,0,1
34482,11.61,5.0,4.601559291274656,1.0,True,0.0,0,True,100.0,172,1,0
7404,2.18,4.7,4.9,1.15,False,26.1,0,False,82.6,170,0,0
44421,2.77,4.8,5.0,1.0,True,0.0,1,True,60.0,154,0,0
32472,2.19,5.0,5.0,1.0,False,0.0,0,False,100.0,162,1,0
21163,4.16,5.0,5.0,1.13,False,16.7,4,False,83.3,157,0,0
1591,5.61,5.0,2.0,1.0,False,0.0,3,True,50.0,163,1,0
26066,3.72,5.0,5.0,1.28,False,50.0,1,False,12.5,172,0,1
39171,2.92,5.0,5.0,1.0,True,0.0,2,False,0.0,157,0,1
22477,8.02,5.0,5.0,1.0,True,0.0,1,False,100.0,159,0,0
38260,2.84,5.0,5.0,1.5,False,100.0,1,False,0.0,151,0,1
44234,6.71,4.77815819594771,5.0,1.0,False,0.0,0,False,0.0,159,1,0
37607,3.23,5.0,5.0,1.0,True,0.0,1,True,66.7,152,1,0
28879,3.09,4.5,3.2,1.0,False,0.0,5,False,46.2,177,1,0
14385,6.2,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,151,1,0
46146,3.38,5.0,5.0,1.0,False,0.0,0,False,100.0,161,0,0
28675,3.56,4.7,5.0,1.0,False,0.0,1,True,55.6,173,0,1
39399,4.7,5.0,4.3,1.31,True,25.0,2,False,50.0,175,1,0
12888,13.4,5.0,5.0,1.0,False,0.0,1,True,100.0,161,0,1
40161,8.16,4.7,5.0,1.0,True,0.0,0,True,66.7,165,0,0
9269,2.37,5.0,5.0,1.0,True,0.0,2,False,0.0,170,1,0
23093,0.71,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,166,0,1
19942,0.67,5.0,4.601559291274656,1.0,False,0.0,0,True,100.0,166,1,0
46222,3.39,4.6,4.5,1.09,False,10.0,6,False,65.0,163,1,0
9450,3.15,4.6,4.6,1.4,True,30.8,7,False,38.5,158,1,0
6557,4.73,5.0,2.0,2.25,False,100.0,0,False,0.0,158,0,1
43168,10.12,4.0,4.0,1.0,False,0.0,1,True,50.0,159,1,0
33048,7.63,4.7,5.0,1.0,True,0.0,1,False,0.0,157,0,1
9356,3.51,4.7,5.0,1.0,True,0.0,0,False,100.0,177,1,0
682,1.91,4.0,4.7,1.0,True,0.0,3,False,0.0,163,0,1
1727,13.93,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,162,0,0
2550,12.98,5.0,5.0,1.0,False,0.0,1,False,100.0,177,0,1
13341,14.34,5.0,4.601559291274656,1.0,False,0.0,0,True,100.0,177,0,0
22037,2.6,3.0,5.0,1.0,True,0.0,1,False,0.0,167,1,0
35586,12.95,5.0,5.0,1.0,True,0.0,1,True,0.0,164,1,0
44197,13.23,5.0,5.0,1.0,False,0.0,1,False,100.0,172,1,0
43558,3.59,5.0,5.0,1.0,False,0.0,0,False,0.0,169,0,1
46426,2.28,4.5,5.0,1.0,False,0.0,1,False,100.0,156,0,0
168,3.37,3.5,5.0,1.0,True,0.0,2,False,100.0,152,0,1
45583,3.42,4.9,4.6,1.07,False,20.0,1,False,40.0,164,1,0
19498,3.39,4.6,5.0,1.05,False,20.0,3,False,0.0,164,1,0
20369,14.33,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,177,0,0
35693,2.38,5.0,5.0,1.0,False,0.0,0,False,50.0,157,1,0
23039,8.19,5.0,5.0,1.0,True,0.0,3,True,0.0,157,0,1
2602,1.53,4.0,4.601559291274656,1.0,False,0.0,2,True,0.0,151,0,0
44244,11.82,5.0,5.0,1.0,True,0.0,1,False,100.0,155,1,0
22305,1.72,4.8,4.9,1.09,False,10.8,3,True,81.1,172,0,0
3525,5.47,4.4,5.0,1.0,False,0.0,4,True,90.0,174,1,0
43096,2.92,5.0,5.0,1.0,False,0.0,0,False,100.0,158,0,0
40074,16.77,5.0,4.0,1.0,False,0.0,1,True,100.0,162,1,0
38912,4.5,4.8,4.8,1.11,True,16.7,4,False,44.4,163,0,1
8542,4.11,5.0,5.0,1.0,False,0.0,0,False,0.0,154,0,1
35386,3.23,4.9,4.9,1.0,True,0.0,0,True,57.1,158,0,1
10540,13.28,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,151,0,1
29184,4.41,4.9,4.8,1.1,False,5.6,3,True,77.8,159,0,1
42839,1.83,5.0,5.0,1.0,False,0.0,0,True,25.0,172,1,0
12638,3.43,4.6,4.8,1.16,False,21.9,8,True,62.5,159,1,0
38421,5.57,5.0,5.0,1.0,True,0.0,1,False,100.0,162,1,0
17799,2.37,4.7,4.6,1.31,False,44.4,1,False,66.7,177,0,1
11181,5.74,4.8,4.0,1.08,True,16.7,5,True,72.2,175,0,1
10871,2.24,5.0,5.0,1.0,False,0.0,0,True,0.0,180,1,0
28101,3.12,4.5,5.0,1.0,True,0.0,0,True,100.0,152,1,0
46083,15.62,5.0,5.0,1.0,False,0.0,1,False,0.0,155,1,0
30562,5.44,4.9,5.0,1.07,False,14.3,0,False,42.9,165,0,1
25224,3.61,5.0,5.0,1.0,False,0.0,1,False,33.3,178,1,0
19454,3.96,5.0,5.0,1.0,False,0.0,1,True,75.0,158,0,1
17297,8.7,5.0,5.0,1.0,False,0.0,2,True,50.0,151,0,0
19739,1.43,4.4,4.5,1.0,False,0.0,1,False,85.7,180,0,1
14520,0.96,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,162,1,0
3900,12.0,5.0,5.0,1.0,True,0.0,0,True,100.0,165,0,0
31458,14.94,5.0,5.0,1.0,False,0.0,2,True,100.0,170,1,0
16265,6.53,5.0,5.0,1.0,False,0.0,0,False,0.0,153,0,1
40005,3.53,5.0,4.0,1.0,False,0.0,0,True,66.7,157,1,0
9320,7.68,5.0,5.0,1.0,True,0.0,0,False,0.0,157,0,1
32934,11.89,5.0,5.0,1.0,True,0.0,1,False,100.0,179,0,1
34034,2.0,4.8,3.7,1.22,False,26.1,4,True,91.3,173,0,1
38014,5.19,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,157,0,1
12727,18.64,4.0,4.601559291274656,1.0,False,0.0,0,False,100.0,177,1,0
17479,1.54,4.8,4.0,1.14,False,12.5,4,False,81.3,161,1,0
36478,14.18,5.0,5.0,1.0,False,0.0,1,True,100.0,168,0,0
39385,2.93,4.7,4.3,1.0,False,0.0,3,False,0.0,178,1,0
8618,4.16,4.9,5.0,1.09,False,6.5,5,True,45.2,151,1,0
33638,17.08,5.0,5.0,1.0,True,0.0,5,True,100.0,153,1,0
1408,6.53,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,157,0,0
4354,8.32,5.0,5.0,1.0,False,0.0,1,False,100.0,177,1,0
4392,1.09,5.0,4.601559291274656,1.0,True,0.0,1,True,0.0,166,0,1
32467,6.17,4.8,5.0,1.0,False,0.0,3,False,100.0,167,0,0
5235,3.95,4.9,5.0,1.17,False,30.8,0,True,69.2,172,0,0
31996,6.57,4.4,5.0,1.05,False,7.1,1,True,42.9,178,1,0
19529,7.84,5.0,5.0,1.0,False,0.0,2,True,100.0,174,0,0
35171,2.56,4.3,4.8,1.0,False,0.0,0,False,83.3,155,0,1
23723,13.96,4.0,4.601559291274656,1.0,False,0.0,1,True,0.0,171,1,0
21306,4.15,4.7,4.4,1.08,False,6.7,0,False,66.7,154,0,1
49922,5.94,4.9,5.0,1.0,False,0.0,3,False,69.2,162,0,0
43012,1.23,5.0,5.0,1.0,False,0.0,0,True,100.0,172,0,1
20353,5.24,3.9,4.2,1.17,True,7.7,10,True,38.5,151,1,0
12662,5.0,5.0,4.601559291274656,1.0,False,0.0,0,False,66.7,168,1,0
29212,0.79,5.0,4.601559291274656,1.0,False,0.0,0,True,100.0,160,1,0
14603,5.49,4.8,4.8,1.0,True,0.0,0,True,100.0,161,1,0
6849,1.17,5.0,5.0,1.0,False,0.0,6,True,83.3,159,1,0
10610,3.7,5.0,5.0,1.0,True,0.0,0,False,0.0,181,0,0
4649,1.97,4.7,4.9,1.07,False,8.6,28,True,83.6,161,0,1
36322,8.47,4.7,5.0,1.0,False,0.0,0,True,66.7,170,0,1
10737,21.19,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,169,1,0
23088,3.83,4.7,4.2,1.15,False,20.0,2,False,30.0,152,0,1
38217,7.79,4.9,4.8,1.0,False,0.0,2,True,81.8,162,0,1
43225,2.13,4.9,4.9,1.17,False,33.3,3,True,88.9,159,0,0
41850,2.1,5.0,2.0,1.0,False,0.0,1,False,100.0,159,0,1
6719,3.62,5.0,4.3,1.33,False,33.3,1,True,50.0,158,1,0
16345,0.99,5.0,5.0,1.13,True,50.0,0,True,0.0,181,1,0
47233,2.8,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,157,0,1
32019,7.28,5.0,4.3,1.75,True,66.7,3,False,33.3,154,1,0
12425,2.43,5.0,5.0,1.0,False,0.0,2,True,100.0,161,1,0
7158,1.48,5.0,3.0,1.0,True,0.0,0,False,0.0,152,0,1
30450,2.61,4.5,5.0,1.04,False,16.7,1,True,33.3,152,0,0
37249,2.59,5.0,4.601559291274656,1.0,False,0.0,1,False,50.0,151,0,1
23570,3.37,4.9,5.0,1.0,False,0.0,4,False,41.2,176,1,0
7541,4.9,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,178,0,1
21615,5.16,4.5,5.0,1.0,False,0.0,1,True,100.0,174,1,0
28763,14.52,5.0,5.0,1.0,False,0.0,2,False,100.0,167,0,0
33144,3.91,4.4,5.0,1.0,True,0.0,4,False,10.0,171,1,0
